ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830680,1,1,8,1,3,CBCACDCBDCC,BBDDABADBDB,DBBDBCCCACD,DCCBBBCCCAB,1,1,270430231,1.129532842,1.129532842,-0.453356,0.381144,225.008083,20.998505,0.056776,0.351205,253.137724,19.629665,1,A,B,K,E,E,C,B,D,C,C,C,D,C,C,D,D,C,B,F,A,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,A,B,A,B,D,A,B,A,C,B,B,A,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830681,1,1,2,2,3,BCBDCABADCA,CADDABADB.D,AAABAACBABB,CCABCBCCCCC,1,1,270430231,1.129532842,1.129532842,-0.690575,0.330815,211.938891,18.225711,0.072886,0.329226,254.038149,18.401208,1,A,B,L,E,C,A,C,B,A,A,B,C,C,B,D,D,A,A,G,A,A,A,C,A,A,,A,A,A,A,A,A,B,C,B,A,C,A,B,A,E,B,B,C,A,A,A,A,B,A,C
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830682,1,1,7,7,1,CDDDADBACDD,DBABCDAADDB,BCABBBDBBAC,CBCADACCBDD,1,1,270430231,1.129532842,1.129532842,-0.606268,0.339576,216.583647,18.708384,-0.108588,0.313323,243.895145,17.512352,1,A,E,H,D,B,B,B,B,A,A,A,A,A,B,C,F,A,A,E,A,A,A,C,A,A,A,A,A,A,A,A,C,B,C,C,A,B,A,C,C,E,A,C,A,A,A,A,A,A,A,C
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830683,1,1,17,3,6,ACADABADBDD,DABDBBDAADB,ADBACADAABA,DBABDADCBDB,1,1,270430231,1.129532842,1.129532842,-0.984755,0.308664,195.731526,17.005338,-0.992204,0.408632,194.50779,22.839394,1,B,A,D,F,A,B,B,B,A,A,B,B,B,B,D,E,A,A,E,A,A,B,E,A,A,B,A,A,A,B,A,B,B,B,A,B,B,B,B,A,A,A,A,B,B,A,D,D,D,D,B
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830684,1,1,16,2,5,DCCADDCBADA,CCDDBDDCCAC,AABADADBACB,CACACDBCBCD,1,1,270430231,1.129532842,1.129532842,-1.821962,0.421734,149.606977,23.234744,-1.281039,0.445091,178.364129,24.877172,1,A,B,B,E,B,B,B,B,A,B,B,A,A,B,C,E,A,A,D,A,,B,G,B,B,A,B,A,B,A,,,,,C,,,C,,C,C,B,B,B,C,A,A,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830685,1,1,14,7,2,CABDCDAADDB,ADCACDACBAC,ACCBADDDBBC,CDABAACBABC,1,1,270430231,1.129532842,1.129532842,-1.250356,0.333895,181.098673,18.395398,-0.029246,0.329744,248.329754,18.43016,1,A,D,L,G,C,B,B,B,B,A,B,B,A,B,B,B,A,A,F,A,A,B,G,A,B,C,A,B,B,B,B,C,C,C,C,B,C,A,C,D,C,A,D,C,A,B,B,B,D,A,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830686,1,1,9,2,4,CBDADDAABCD,ADDCDBAAACA,DBABDACACCC,ABCBCDDBBAB,1,1,270430231,1.129532842,1.129532842,-1.798192,0.426777,150.916546,23.51258,-0.901981,0.457823,199.550563,25.588793,1,A,B,K,E,C,B,A,B,B,A,B,A,B,C,E,E,A,B,B,A,B,B,B,B,B,,,,,,,B,C,A,B,C,B,A,C,A,D,B,A,B,C,B,D,A,C,B,B
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830687,1,1,14,7,2,CBADBDAACDB,ABABCABDCCA,BCABABDBCDC,AACDBACBDCD,1,1,270430231,1.129532842,1.129532842,-0.488113,0.332506,223.093203,18.318874,-0.839529,0.39004,203.041151,21.800244,1,B,A,E,D,D,B,D,C,B,B,B,B,B,B,D,E,B,A,C,A,A,A,F,A,A,A,A,A,A,A,A,C,B,B,A,A,A,B,A,C,A,B,A,A,A,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830688,1,1,11,4,6,BDDDDBACBAB,DCCDBBDABBC,DAADCCDCACC,DDBCBCBACBC,1,1,270430231,1.129532842,1.129532842,-0.691936,0.313346,211.863909,17.263285,-1.404322,0.455225,171.473555,25.443585,1,A,B,D,E,D,B,B,B,B,A,B,A,A,B,C,D,A,A,C,A,A,A,D,A,A,A,A,A,A,A,A,,,,B,,,B,,B,A,B,C,C,B,A,A,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830689,1,1,13,6,1,DCADBBDAADC,CCAACACADBA,DBABDADCBDB,DCCDBCCABCD,1,1,270430231,1.129532842,1.129532842,-1.558428,0.375672,164.125951,20.697034,-0.339999,0.409857,230.961045,22.907862,1,A,B,H,G,B,B,B,B,A,A,B,A,A,B,C,B,A,A,C,A,A,A,D,B,B,A,A,A,A,A,B,C,C,C,C,B,C,B,C,D,E,B,C,A,C,A,B,B,B,B,C
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830690,1,1,15,1,4,CBBACDBDADB,BDDCBAABBAD,BBCAABAAACD,AADCCCDCACB,1,1,270430231,1.129532842,1.129532842,-0.894726,0.382444,200.691526,21.070126,-0.919659,0.386742,198.562499,21.615911,1,A,A,K,D,C,C,A,B,B,A,A,A,A,B,C,D,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,B,B,B,B,B,C,C,C,D,E,B,B,A,A,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830691,1,1,8,1,3,DBBACAADBDD,ACABACDABBB,BCAAAAAADCB,CBCCACDACBB,1,1,270430231,1.129532842,1.129532842,-1.79453,0.391856,151.118298,21.588665,-1.40319,0.499306,171.536825,27.907375,1,B,C,G,D,C,B,B,A,B,C,C,D,A,C,C,C,A,B,C,A,A,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,B,D,B,C,B,D,B,B,D,D
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830692,1,1,15,1,4,ABACCDADABB,DDABDDCACCD,CACCACAADBD,AABCCACCBCC,1,1,270430231,1.129532842,1.129532842,-1.640666,0.439293,159.595183,24.202129,-1.508453,0.459638,165.653431,25.690238,1,A,,K,D,B,B,B,B,B,B,A,A,A,B,D,B,A,A,G,A,A,B,G,A,B,C,A,A,A,A,A,C,B,B,B,C,B,B,C,A,B,B,A,A,B,A,B,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830693,1,0,12,5,7,...........,...........,...........,...........,0,1,270430231,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830694,1,1,1,1,2,DBDACDDBDDB,BCCDCBDDDCA,DBBABCCCDBD,CDABAADBABD,1,1,270430231,1.129532842,1.129532842,0.646025,0.442235,285.57668,24.364213,1.118998,0.412837,312.507784,23.074421,1,A,A,B,C,B,B,B,B,B,A,A,A,C,C,C,D,A,A,G,A,A,A,F,A,A,B,A,A,B,A,B,C,B,C,B,C,C,B,C,D,E,B,C,C,B,A,A,A,A,A,C
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830695,1,1,21,7,3,CBDAADAACAA,ADCDABADBDC,BCCAABDBB.C,CDCBABCCCDB,1,1,270430231,1.129532842,1.129532842,-0.059819,0.365357,246.68936,20.128746,-0.336634,0.332862,231.149123,18.604432,1,A,B,K,D,E,A,A,B,B,A,B,A,A,B,C,C,B,B,G,A,A,A,F,A,A,C,A,A,A,A,B,C,C,C,A,C,C,C,C,E,E,B,D,B,B,A,A,A,A,A,C
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830696,1,1,19,5,1,BAADADDDAAD,DBBCAAAAACA,DDDDCDDAADA,CCACACAADDD,1,1,270430231,1.129532842,1.129532842,-1.861785,0.388479,147.412994,21.402614,-1.413503,0.493305,170.960408,27.571965,1,B,B,B,D,B,A,A,B,B,B,B,A,B,C,E,C,B,A,B,A,A,B,C,A,A,A,A,A,A,A,A,,A,,,,A,,,D,E,B,A,A,B,A,A,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830697,1,1,20,6,2,DABCCADAAAB,ACBACBAAABA,DDBCCABACDB,AAABABCABAB,1,1,270430231,1.129532842,1.129532842,-1.146423,0.329325,186.824692,18.143622,-0.628947,0.339661,214.811069,18.984444,1,A,B,L,C,C,A,C,B,B,B,B,A,B,C,D,D,C,A,D,A,A,A,C,A,A,A,A,A,A,A,A,C,A,B,A,B,B,A,B,C,A,B,A,B,A,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830698,1,1,17,3,6,DDCDABBDBDC,DCBCBBDABDA,CCDCDBCDCDC,DDADBACAABD,1,1,270430231,1.129532842,1.129532842,-0.383467,0.306053,228.858503,16.861489,-1.258483,0.47425,179.624837,26.506937,1,B,D,C,D,E,D,C,B,B,A,A,A,C,B,C,F,A,A,G,A,A,A,G,A,A,A,A,A,A,A,B,,,,A,,,,A,D,C,B,B,A,B,A,A,B,A,A,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830699,1,1,11,4,6,BACDDBACDBB,CDAABBDABBB,DAACCBDBBCB,DDBBBDDCDDB,1,1,270430231,1.129532842,1.129532842,-1.010684,0.337002,194.30301,18.566573,-0.581874,0.362809,217.442089,20.27824,1,A,B,I,E,C,A,B,B,A,A,A,B,A,B,C,D,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,C,A,B,C,A,C,A,A,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830700,1,1,10,3,5,DCCDABADBDD,BCCCDDBDDBA,ACBBABDACCD,CAACCDCDBBB,1,1,270430231,1.129532842,1.129532842,0.098219,0.345207,255.396205,19.018614,0.276499,0.329894,265.418554,18.438544,1,A,B,D,C,B,B,B,B,A,A,B,A,A,B,B,F,A,A,G,A,A,A,G,A,A,A,A,A,,A,B,C,A,C,B,C,C,C,C,C,A,B,C,A,A,A,A,A,A,A,C
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830701,1,1,10,3,5,ACBDCDADCAA,BCDCDCDBABB,CABCDADCBDC,CDBADACBBAD,1,1,270430231,1.129532842,1.129532842,-1.591688,0.408833,162.293546,22.523985,-1.816956,0.554778,148.41048,31.007834,1,A,D,B,C,A,A,B,B,B,A,B,A,C,B,C,D,A,A,C,A,A,B,A,A,B,A,A,A,A,A,A,,,,B,,,A,,E,E,B,D,A,A,A,A,A,A,A,C
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830702,1,1,20,6,2,BACDBBDCADA,ABDCDBDCBDB,DCABDCAACDC,CBBABADBCDC,1,1,270430231,1.129532842,1.129532842,-1.77482,0.390841,152.204188,21.532745,-1.13854,0.438394,186.32873,24.502861,1,A,F,K,D,D,A,B,B,A,A,A,A,A,B,D,E,A,A,G,A,A,A,A,B,B,C,,B,B,A,B,C,B,A,B,B,B,C,C,B,D,B,D,,B,A,A,C,A,C,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830703,1,1,1,1,2,CBBACDADDBB,CCCDCBBDBDA,ABCBBBAABBD,ADCAABACBAD,1,1,270430231,1.129532842,1.129532842,-0.392926,0.330555,228.337375,18.211387,-0.984936,0.363371,194.914015,20.309651,1,B,D,C,C,D,B,D,B,B,A,C,A,B,B,D,E,A,B,G,A,A,B,D,A,B,C,A,A,A,A,B,B,A,B,B,B,C,C,C,A,A,B,C,C,A,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830704,1,1,18,4,7,BADBDAABDAD,CAADBDBCCCB,AADDCCBCBAC,ABABBADACDC,1,1,270430231,1.129532842,1.129532842,-0.964522,0.361781,196.84623,19.931732,-1.534403,0.528435,164.203025,29.535462,1,B,B,A,C,B,A,A,B,A,A,B,A,A,B,B,B,A,A,G,B,B,A,F,B,B,C,A,A,A,A,A,,,,B,,B,,,D,D,B,A,A,A,A,A,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830705,1,1,5,5,6,BBCCBDADABB,DDCDBBDBBDD,BAACACCDBBA,DACBAACBBCC,1,1,270430231,1.129532842,1.129532842,-0.765608,0.345174,207.805071,19.016796,-0.331749,0.339673,231.422157,18.985115,1,B,A,G,D,B,A,B,B,B,A,A,A,A,B,C,D,A,A,C,A,A,A,G,A,B,A,A,A,A,A,A,A,A,A,B,A,B,C,B,A,E,B,C,A,A,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830706,1,1,16,2,5,BDCDCBCDCCA,BCACDDCDABA,CDABAADABBD,CAACCDBDBDA,1,1,270430231,1.129532842,1.129532842,0.705298,0.448696,288.842229,24.720172,0.542662,0.345569,280.295023,19.314656,1,B,B,G,D,B,A,B,B,B,A,B,A,B,B,C,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,B,C,B,C,B,C,C,B,C,B,A,B,C,A,A,A,A,A,B,A,C
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830707,1,1,19,5,1,BBCBADBDDBB,DBDACDCBDDB,DAACBDDDBDA,CBDBBCBCBBD,1,1,270430231,1.129532842,1.129532842,-0.535166,0.371543,220.500895,20.469553,0.126087,0.332201,257.011677,18.567487,1,A,B,K,D,C,B,D,B,A,A,A,A,B,B,C,B,A,A,B,B,B,B,D,A,B,A,A,A,A,A,A,B,A,C,A,B,B,C,C,B,B,B,C,A,A,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830708,1,1,21,7,3,CBCDCDADCDB,DDCDABACACC,BCABCBDDCCC,BCABAADACCD,1,1,270430231,1.129532842,1.129532842,-0.368595,0.359275,229.677852,19.793668,0.544637,0.363914,280.405411,20.340001,1,A,E,L,C,D,C,B,D,D,A,B,A,A,E,,F,A,A,B,A,A,A,G,A,A,A,A,A,A,A,A,,B,,,,,,B,E,E,B,C,C,A,A,A,A,B,B,D
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830709,1,1,18,4,7,BDDADBADBCB,CAADDDAACBB,CADACABABCB,BCCBABDACAB,1,1,270430231,1.129532842,1.129532842,-0.386761,0.354941,228.677026,19.554893,-0.984276,0.410608,194.950904,22.949837,1,A,B,E,D,C,B,C,B,B,A,B,C,B,C,D,F,A,C,G,A,A,C,G,A,A,B,A,A,A,A,A,B,A,B,A,B,A,B,A,B,B,B,C,A,A,A,B,,,A,B
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830710,1,1,6,6,7,CCBABBDBBAD,CBDDDDAACAD,DDCBCCDBCDB,BCABABDBCBC,1,1,270430231,1.129532842,1.129532842,-0.159177,0.322756,241.215394,17.781713,-0.255919,0.309428,235.660472,17.294651,1,B,A,E,C,C,B,C,B,A,A,A,A,A,B,C,E,A,A,C,A,A,A,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,C,A,A,A,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830711,1,1,13,6,1,DCDCBBDBBAD,DBAACDDBDCB,DCCBCCCBADC,BBDBBABBBCD,1,1,270430231,1.129532842,1.129532842,0.754158,0.471017,291.53409,25.94991,-0.451331,0.374034,224.738441,20.905631,1,B,B,H,C,B,A,B,B,B,A,B,B,A,B,C,D,A,A,E,A,A,B,G,B,A,A,A,A,A,A,A,C,A,B,A,C,C,C,B,A,E,B,B,B,A,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830712,1,0,12,5,7,...........,...........,...........,...........,0,1,270430231,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830713,1,0,9,2,4,...........,...........,...........,...........,0,1,270430231,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830714,1,0,3,3,4,...........,...........,...........,...........,0,1,270430231,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2704302,1,27036278,3,1,603862,1,5,17830715,1,0,4,4,5,...........,...........,...........,...........,0,1,270430231,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830716,1,1,2,2,3,CBBBCACAACC,BCACACADDCC,ADBACBCCCDD,CCBBBBCBCBD,1,1,270430231,1.250554218,1.250554218,-1.753013,0.404389,153.405609,22.27915,-1.202534,0.488834,182.751956,27.32207,1,B,A,C,E,A,C,C,B,B,A,B,A,B,C,E,F,A,B,C,A,A,B,G,A,A,A,A,B,B,,A,B,A,B,A,C,B,B,B,D,B,B,A,A,A,B,A,A,B,A,A
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830717,1,1,20,6,2,CAADCBDBBAB,ABCCDACCDCA,DDABCDBBCDB,BBDCCACCBAD,1,1,270430231,1.250554218,1.250554218,-1.335346,0.390094,176.416288,21.49159,-1.013592,0.39147,193.312365,21.88017,1,,B,J,H,B,C,B,B,A,A,A,A,A,B,C,E,A,C,G,A,A,B,D,A,B,C,B,A,B,B,B,,,,,B,,,B,D,E,B,D,A,C,A,C,A,C,A,C
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830718,1,0,16,2,5,...........,...........,...........,...........,0,1,270430231,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830719,1,0,3,3,4,...........,...........,...........,...........,0,1,270430231,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830720,1,1,2,2,3,BCDDAABDADA,DCADABADADC,AAABCADBDBD,DBCDADDBCAD,1,1,270430231,1.250554218,1.250554218,-0.824244,0.306297,204.574616,16.874932,-0.487544,0.345647,222.714412,19.319015,1,B,E,C,F,B,,B,B,,A,B,A,A,B,C,E,A,A,C,A,A,C,G,A,A,B,,A,A,A,A,,A,,,,A,,,A,E,B,A,C,B,A,A,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830721,1,1,1,1,2,DBDACCBBADC,ACCADCBBACD,CAACACAAAAD,AAABAADDCDB,1,1,270430231,1.250554218,1.250554218,-1.80019,0.375981,150.806469,20.714058,-1.05882,0.429271,190.784466,23.992955,1,B,E,J,F,B,B,B,A,B,A,B,A,A,B,D,D,A,C,G,A,A,A,G,A,A,B,A,A,A,A,A,,A,,,,A,,,A,B,B,B,C,C,A,A,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830722,1,0,12,5,7,...........,...........,...........,...........,0,1,270430231,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830723,1,1,11,4,6,BDCCDBADBAB,DCDCBBDBBAC,BBDDCBBCBCC,DABBBABBCDB,1,1,270430231,1.250554218,1.250554218,0.15467,0.40233,258.50628,22.165713,-0.646568,0.356586,213.82619,19.930422,1,B,B,L,C,C,B,C,B,,B,A,A,B,B,B,C,A,A,C,A,A,A,C,A,A,A,A,A,A,A,A,B,A,A,A,A,C,B,C,C,E,B,A,A,A,A,A,A,A,A,C
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830724,1,1,21,7,3,CBDBDDAACDB,DDCDABABBDB,BDAADBABBBA,ACCBADADCAA,1,1,270430231,1.250554218,1.250554218,0.185492,0.36532,260.204368,20.126707,-0.384957,0.36731,228.448238,20.529811,1,B,B,B,D,C,B,C,B,B,A,A,A,A,B,C,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,A,B,B,B,B,E,B,B,A,A,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830725,1,1,18,4,7,BADADBAAABB,CBCDADDACDB,BBDDCDDCBCC,DCACDBBDBDC,1,1,270430231,1.250554218,1.250554218,-0.402424,0.355135,227.814099,19.565581,-0.238913,0.360413,236.610977,20.144322,1,B,B,A,C,E,D,C,B,B,A,C,B,D,B,C,F,A,C,G,B,B,A,B,B,B,B,A,A,A,A,B,B,B,C,C,B,B,B,B,D,A,B,C,A,A,A,A,A,A,A,C
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830726,1,0,4,4,5,...........,...........,...........,...........,0,1,270430231,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830727,1,1,19,5,1,BDBBADDDABB,DAACCDABDAB,DCBDCBCDACA,BACAACAABDD,1,1,270430231,1.250554218,1.250554218,-1.152767,0.373779,186.475179,20.592742,-1.430089,0.514349,170.033378,28.748163,1,B,B,B,E,B,A,C,B,B,A,B,A,A,B,C,B,A,A,B,B,B,B,G,A,A,A,A,A,A,A,B,,B,,,,,C,,D,B,B,C,A,B,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830728,1,1,15,1,4,DBDCADCBDCB,BCDADBADABA,CBCABBAAABD,ADDBDDBDAAB,1,1,270430231,1.250554218,1.250554218,-0.820627,0.400324,204.773889,22.055195,-0.405759,0.347274,227.285566,19.409952,1,B,B,E,D,C,A,B,B,B,A,B,A,B,B,C,E,A,A,C,A,A,B,G,A,B,B,A,A,A,A,B,B,B,A,B,A,C,B,A,B,B,B,D,C,A,A,A,A,B,A,B
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830729,1,1,5,5,6,BCBCDDBDABC,BCACBBDBBAD,BAACCDDDBDA,DABBCDCCCDC,1,1,270430231,1.250554218,1.250554218,-0.079652,0.308778,245.596693,17.011618,0.419609,0.310345,273.417305,17.345905,1,A,D,E,D,,B,B,B,A,A,A,A,A,B,C,B,A,A,G,B,B,B,G,A,B,C,A,A,A,A,B,C,B,C,C,C,C,C,C,E,A,B,C,C,A,A,A,A,A,A,C
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830730,1,1,16,2,5,BABDCDBCCBA,CCCABCAAABD,CDABAAACBBD,BACCBDDCBCB,1,1,270430231,1.250554218,1.250554218,-1.3238,0.368272,177.052396,20.289343,-0.224813,0.330789,237.399059,18.488567,1,A,A,F,D,D,B,E,C,B,B,C,A,C,D,E,F,B,A,B,A,A,A,E,A,A,A,A,A,A,A,A,C,B,B,B,C,B,B,B,C,A,B,A,C,A,B,A,A,A,A,C
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830731,1,1,17,3,6,CCABADCDADB,CCDABCDBDCD,DDCBCCCBBCC,DDDDDACACBB,1,1,270430231,1.250554218,1.250554218,-1.463916,0.354768,169.332935,19.545362,-1.538754,0.563258,163.959838,31.481801,1,B,F,L,D,C,B,B,B,B,B,B,B,B,B,C,D,A,A,C,B,B,A,C,A,A,B,A,A,A,A,A,A,A,B,A,B,A,A,B,A,B,B,D,A,B,A,A,A,A,A,A
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830732,1,0,7,7,1,...........,...........,...........,...........,0,1,270430231,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830733,1,1,18,4,7,BDDCCAACBBB,CBDDDDDACDD,AADBBCCCBCB,DCCABBAAABC,1,1,270430231,1.250554218,1.250554218,-0.108168,0.359758,244.025651,19.820278,-1.034892,0.444979,192.121858,24.870912,1,B,A,A,C,C,E,C,B,B,A,B,A,C,B,C,D,A,A,B,A,A,A,B,B,B,A,A,A,A,A,A,B,B,C,A,A,B,C,C,E,E,B,B,C,A,A,A,A,A,A,C
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830734,1,1,15,1,4,DBDCABABDDB,BCDDDDABAAA,ABCDBAACCAD,AADDCBDCCCB,1,1,270430231,1.250554218,1.250554218,-1.227355,0.39603,182.365876,21.818624,-0.936758,0.3737,197.606796,20.886963,1,,D,J,D,C,A,B,B,A,A,B,C,D,C,C,D,A,A,C,A,A,A,C,A,A,B,A,A,A,A,B,C,B,B,C,B,B,B,B,B,C,B,A,B,A,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830735,1,1,13,6,1,DCBCBADABCB,ABCACDDCAAB,DAABCCBACDA,ABBABCCCCCD,1,1,270430231,1.250554218,1.250554218,-0.817992,0.310918,204.91906,17.129518,0.142252,0.300495,257.915176,16.795365,1,A,B,A,B,C,B,B,C,C,A,A,A,B,B,D,D,A,A,E,A,A,B,G,A,A,B,A,A,A,A,A,B,A,B,C,A,B,B,B,C,E,B,A,C,A,A,A,A,A,A,B
2015,2,27,2704302,1,27036278,3,1,603863,2,5,17830736,1,1,20,6,2,DCDACBDABCA,DCCCBCAAACA,DACBCACCBDB,BAABAACBBBD,1,1,270430231,1.250554218,1.250554218,-1.266608,0.343978,180.203296,18.950905,0.2678,0.296153,264.932346,16.552681,1,A,B,J,D,C,C,B,B,C,A,B,A,B,B,D,D,A,A,D,A,A,B,C,A,B,B,A,A,A,A,A,B,A,C,A,B,B,A,B,A,A,B,A,C,A,A,A,A,B,A,B
